id,name
GO:0018277,protein deamination
GO:0018279,protein N-linked glycosylation via asparagine
GO:0018282,metal incorporation into metallo-sulfur cluster
GO:0018283,iron incorporation into metallo-sulfur cluster
GO:0018298,protein-chromophore linkage
GO:0018307,enzyme active site formation
GO:0018317,protein C-linked glycosylation via tryptophan
GO:0018342,protein prenylation
GO:0018343,protein farnesylation
GO:0018344,protein geranylgeranylation
GO:0018345,protein palmitoylation
GO:0018352,protein-pyridoxal-5-phosphate linkage
GO:0018364,peptidyl-glutamine methylation
GO:0018377,protein myristoylation
GO:0018393,internal peptidyl-lysine acetylation
GO:0018394,peptidyl-lysine acetylation
GO:0018401,peptidyl-proline hydroxylation to 4-hydroxy-L-proline
GO:0018406,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan
GO:0018410,C-terminal protein amino acid modification
GO:0018879,biphenyl metabolic process
GO:0018894,dibenzo-p-dioxin metabolic process
GO:0018904,ether metabolic process
GO:0018916,nitrobenzene metabolic process
GO:0018931,naphthalene metabolic process
GO:0018958,phenol-containing compound metabolic process
GO:0018963,phthalate metabolic process
GO:0018992,germ-line sex determination
GO:0019042,viral latency
GO:0019043,establishment of viral latency
GO:0019046,release from viral latency
GO:0019048,modulation by virus of host morphology or physiology
GO:0019049,evasion or tolerance of host defenses by virus
GO:0019050,suppression by virus of host apoptotic process
GO:0019054,modulation by virus of host process
GO:0019058,viral life cycle
GO:0019060,intracellular transport of viral protein in host cell
GO:0019062,virion attachment to host cell
GO:0019064,fusion of virus membrane with host plasma membrane
GO:0019065,receptor-mediated endocytosis of virus by host cell
GO:0019068,virion assembly
GO:0019072,viral genome packaging
GO:0019074,viral RNA genome packaging
GO:0019075,virus maturation
GO:0019076,viral release from host cell
GO:0019079,viral genome replication
GO:0019080,viral gene expression
GO:0019082,viral protein processing
GO:0019083,viral transcription
GO:0019086,late viral transcription
GO:0019087,transformation of host cell by virus
GO:0019098,reproductive behavior
GO:0019100,male germ-line sex determination
GO:0019184,nonribosomal peptide biosynthetic process
GO:0019216,regulation of lipid metabolic process
GO:0019217,regulation of fatty acid metabolic process
GO:0019218,regulation of steroid metabolic process
GO:0019221,cytokine-mediated signaling pathway
GO:0019226,transmission of nerve impulse
GO:0019227,neuronal action potential propagation
GO:0019228,neuronal action potential
GO:0019229,regulation of vasoconstriction
GO:0019230,proprioception
GO:0019233,sensory perception of pain
GO:0019236,response to pheromone
GO:0019240,citrulline biosynthetic process
GO:0019243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
GO:0019244,lactate biosynthetic process from pyruvate
GO:0019249,lactate biosynthetic process
GO:0019254,"carnitine metabolic process, CoA-linked"
GO:0019255,glucose 1-phosphate metabolic process
GO:0019262,N-acetylneuraminate catabolic process
GO:0019264,glycine biosynthetic process from serine
GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate"
GO:0019276,UDP-N-acetylgalactosamine metabolic process
GO:0019284,L-methionine biosynthetic process from S-adenosylmethionine
GO:0019285,glycine betaine biosynthetic process from choline
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway"
GO:0019303,D-ribose catabolic process
GO:0019317,fucose catabolic process
GO:0019318,hexose metabolic process
GO:0019319,hexose biosynthetic process
GO:0019320,hexose catabolic process
GO:0019321,pentose metabolic process
GO:0019322,pentose biosynthetic process
GO:0019323,pentose catabolic process
GO:0019336,phenol-containing compound catabolic process
GO:0019343,cysteine biosynthetic process via cystathionine
GO:0019344,cysteine biosynthetic process
GO:0019346,transsulfuration
GO:0019348,dolichol metabolic process
GO:0019355,nicotinamide nucleotide biosynthetic process from aspartate
GO:0019359,nicotinamide nucleotide biosynthetic process
GO:0019362,pyridine nucleotide metabolic process
GO:0019363,pyridine nucleotide biosynthetic process
GO:0019364,pyridine nucleotide catabolic process
GO:0019367,"fatty acid elongation, saturated fatty acid"
GO:0019368,"fatty acid elongation, unsaturated fatty acid"
GO:0019369,arachidonic acid metabolic process
GO:0019370,leukotriene biosynthetic process
GO:0019371,cyclooxygenase pathway
GO:0019372,lipoxygenase pathway
GO:0019373,epoxygenase P450 pathway
GO:0019374,galactolipid metabolic process
GO:0019375,galactolipid biosynthetic process
GO:0019376,galactolipid catabolic process
GO:0019377,glycolipid catabolic process
GO:0019388,galactose catabolic process
GO:0019395,fatty acid oxidation
GO:0019400,alditol metabolic process
GO:0019401,alditol biosynthetic process
GO:0019405,alditol catabolic process
GO:0019408,dolichol biosynthetic process
GO:0019413,acetate biosynthetic process
GO:0019417,sulfur oxidation
GO:0019418,sulfide oxidation
GO:0019427,acetyl-CoA biosynthetic process from acetate
GO:0019430,removal of superoxide radicals
GO:0019432,triglyceride biosynthetic process
GO:0019433,triglyceride catabolic process
GO:0019439,aromatic compound catabolic process
GO:0019441,tryptophan catabolic process to kynurenine
GO:0019442,tryptophan catabolic process to acetyl-CoA
GO:0019448,L-cysteine catabolic process
GO:0019464,glycine decarboxylation via glycine cleavage system
GO:0019470,4-hydroxyproline catabolic process
GO:0019471,4-hydroxyproline metabolic process
GO:0019474,L-lysine catabolic process to acetyl-CoA
GO:0019477,L-lysine catabolic process
GO:0019478,D-amino acid catabolic process
GO:0019482,beta-alanine metabolic process
GO:0019483,beta-alanine biosynthetic process
GO:0019509,L-methionine biosynthetic process from methylthioadenosine
GO:0019511,peptidyl-proline hydroxylation
GO:0019520,aldonic acid metabolic process
GO:0019521,D-gluconate metabolic process
GO:0019530,taurine metabolic process
GO:0019532,oxalate transport
GO:0019541,propionate metabolic process
GO:0019542,propionate biosynthetic process
GO:0019550,glutamate catabolic process to aspartate
GO:0019551,glutamate catabolic process to 2-oxoglutarate
GO:0019556,histidine catabolic process to glutamate and formamide
GO:0019557,histidine catabolic process to glutamate and formate
GO:0019563,glycerol catabolic process
GO:0019566,arabinose metabolic process
GO:0019585,glucuronate metabolic process
GO:0019605,butyrate metabolic process
GO:0019614,catechol-containing compound catabolic process
GO:0019626,short-chain fatty acid catabolic process
GO:0019627,urea metabolic process
GO:0019637,organophosphate metabolic process
GO:0019640,glucuronate catabolic process to xylulose 5-phosphate
GO:0019673,GDP-mannose metabolic process
GO:0019674,NAD metabolic process
GO:0019682,glyceraldehyde-3-phosphate metabolic process
GO:0019692,deoxyribose phosphate metabolic process
GO:0019693,ribose phosphate metabolic process
GO:0019695,choline metabolic process
GO:0019720,Mo-molybdopterin cofactor metabolic process
GO:0019722,calcium-mediated signaling
GO:0019724,B cell mediated immunity
GO:0019725,cellular homeostasis
GO:0019730,antimicrobial humoral response
GO:0019731,antibacterial humoral response
GO:0019732,antifungal humoral response
GO:0019740,nitrogen utilization
GO:0019742,pentacyclic triterpenoid metabolic process
GO:0019747,regulation of isoprenoid metabolic process
GO:0019748,secondary metabolic process
GO:0019751,polyol metabolic process
GO:0019752,carboxylic acid metabolic process
GO:0019755,one-carbon compound transport
GO:0019800,peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan
GO:0019805,quinolinate biosynthetic process
GO:0019827,stem cell population maintenance
GO:0019835,cytolysis
GO:0019836,hemolysis by symbiont of host erythrocytes
GO:0019852,L-ascorbic acid metabolic process
GO:0019853,L-ascorbic acid biosynthetic process
GO:0019856,pyrimidine nucleobase biosynthetic process
GO:0019858,cytosine metabolic process
GO:0019859,thymine metabolic process
GO:0019860,uracil metabolic process
GO:0019882,antigen processing and presentation
GO:0019883,antigen processing and presentation of endogenous antigen
GO:0019884,antigen processing and presentation of exogenous antigen
GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0019896,axon transport of mitochondrion
GO:0019915,lipid storage
GO:0019918,"peptidyl-arginine methylation, to symmetrical-dimethyl arginine"
GO:0019919,"peptidyl-arginine methylation, to asymmetrical-dimethyl arginine"
GO:0019932,second-messenger-mediated signaling
GO:0019933,cAMP-mediated signaling
GO:0019934,cGMP-mediated signaling
GO:0019935,cyclic-nucleotide-mediated signaling
GO:0019941,modification-dependent protein catabolic process
GO:0019953,sexual reproduction
GO:0019985,translesion synthesis
GO:0020027,hemoglobin metabolic process
GO:0021510,spinal cord development
GO:0021511,spinal cord patterning
GO:0021513,spinal cord dorsal/ventral patterning
GO:0021514,ventral spinal cord interneuron differentiation
GO:0021515,cell differentiation in spinal cord
GO:0021516,dorsal spinal cord development
GO:0021517,ventral spinal cord development
GO:0021520,spinal cord motor neuron cell fate specification
GO:0021521,ventral spinal cord interneuron specification
GO:0021522,spinal cord motor neuron differentiation
GO:0021523,somatic motor neuron differentiation
GO:0021524,visceral motor neuron differentiation
GO:0021526,medial motor column neuron differentiation
GO:0021527,spinal cord association neuron differentiation
GO:0021529,spinal cord oligodendrocyte cell differentiation
GO:0021530,spinal cord oligodendrocyte cell fate specification
GO:0021532,neural tube patterning
GO:0021533,cell differentiation in hindbrain
GO:0021534,cell proliferation in hindbrain
GO:0021535,cell migration in hindbrain
GO:0021536,diencephalon development
GO:0021537,telencephalon development
GO:0021538,epithalamus development
GO:0021539,subthalamus development
GO:0021540,corpus callosum morphogenesis
GO:0021542,dentate gyrus development
GO:0021543,pallium development
GO:0021544,subpallium development
GO:0021545,cranial nerve development
GO:0021546,rhombomere development
GO:0021548,pons development
GO:0021549,cerebellum development
GO:0021550,medulla oblongata development
GO:0021551,central nervous system morphogenesis
GO:0021553,olfactory nerve development
GO:0021554,optic nerve development
GO:0021555,midbrain-hindbrain boundary morphogenesis
GO:0021557,oculomotor nerve development
GO:0021558,trochlear nerve development
GO:0021559,trigeminal nerve development
GO:0021561,facial nerve development
GO:0021562,vestibulocochlear nerve development
GO:0021563,glossopharyngeal nerve development
GO:0021564,vagus nerve development
GO:0021568,rhombomere 2 development
GO:0021569,rhombomere 3 development
GO:0021570,rhombomere 4 development
GO:0021571,rhombomere 5 development
GO:0021575,hindbrain morphogenesis
GO:0021577,hindbrain structural organization
GO:0021578,hindbrain maturation
GO:0021586,pons maturation
GO:0021587,cerebellum morphogenesis
GO:0021589,cerebellum structural organization
GO:0021590,cerebellum maturation
GO:0021591,ventricular system development
GO:0021592,fourth ventricle development
GO:0021593,rhombomere morphogenesis
GO:0021602,cranial nerve morphogenesis
GO:0021603,cranial nerve formation
GO:0021604,cranial nerve structural organization
GO:0021610,facial nerve morphogenesis
GO:0021612,facial nerve structural organization
GO:0021615,glossopharyngeal nerve morphogenesis
